error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
88.59,42.71,1.4099999999999966,0.024609142453119986,-22.95,-23,1237.0,1237.0,0.00518,0.6529039999999988,2.9246666666666665,42.04244444444445,42.71
88.2,43.64,1.7999999999999972,0.031415926535897885,-22.95,-23,1237.0,1237.0,0.005228,0.6578879999999988,3.1016,43.24600000000001,43.64
88.03,44.66,1.9699999999999989,0.03438298626428827,-22.585714285714285,-23,1238.0,1238.0,0.005212,0.6628719999999988,3.2848,44.43933333333335,44.66
87.71,46.76,2.2900000000000063,0.039968039870670255,-22.585714285714285,-23,1238.0,1238.0,0.005192,0.6678559999999988,3.4745333333333326,45.66022222222224,46.76
87.45,48.61,2.549999999999997,0.044505895925855354,-22.585714285714285,-23,1238.0,1238.0,0.005172,0.6728399999999988,3.6702666666666666,46.862888888888904,48.61
87.27,49.76,2.730000000000004,0.047647488579445264,-22.585714285714285,-23,1238.0,1238.0,0.005228,0.6778239999999988,3.872266666666666,48.056444444444445,49.76
87.1,49.43,2.9000000000000057,0.050614548307835655,-22.585714285714285,-23,1238.0,1238.0,0.005268,0.6828079999999987,4.079866666666667,49.26066666666669,49.43
86.85,50.6,3.1500000000000057,0.05497787143782148,-22.585714285714285,-23,1238.0,1238.0,0.005252,0.6877919999999987,4.289199999999999,50.43000000000003,50.6
86.53,52.6,3.469999999999999,0.060562925044203214,-22.22142857142857,-22,1239.0,1239.0,0.005204,0.6927759999999987,4.5064,51.65244444444446,52.6
86.44,53.85,3.5600000000000023,0.06213372137099817,-22.22142857142857,-22,1239.0,1239.0,0.005212,0.6977599999999987,4.7268000000000026,52.7797777777778,53.85
86.34,53.94,3.6599999999999966,0.0638790506229924,-22.22142857142857,-22,1239.0,1239.0,0.005192,0.7027439999999987,4.952799999999998,53.93377777777779,53.94
86.06,56.59,3.9399999999999977,0.06876597252857654,-22.22142857142857,-22,1239.0,1239.0,0.005232,0.7077279999999987,5.186666666666666,55.04200000000003,56.59
85.85,57.33,4.150000000000006,0.07243116395776478,-22.22142857142857,-22,1239.0,1239.0,0.005192,0.7127119999999987,5.424799999999998,56.16866666666669,57.33
85.78,58.41,4.219999999999999,0.07365289443416069,-22.22142857142857,-22,1239.0,1239.0,0.005256,0.7176959999999987,5.669466666666665,57.256444444444476,58.41
85.57,60.79,4.430000000000007,0.07731808586334891,-21.857142857142858,-22,1240.0,1240.0,0.005232,0.7226799999999987,5.917066666666668,58.33800000000001,60.79
85.3,60.4,4.700000000000003,0.08203047484373353,-21.857142857142858,-22,1240.0,1240.0,0.005156,0.7276639999999986,6.165866666666665,59.39000000000002,60.4
